Date,Time,Hr_(%),Rg_(W/m2),Rg(MJ/d/m²),Tair_(°C),Vv_(m/s)
10/14/2013,07:00:06,87.8,110.9,9.58176,11.62,0.281
10/14/2013,07:30:06,76.5,220.2,19.02528,12.26,0.203
10/14/2013,08:00:06,67.56,330.2,28.52928,14.93,0.511
10/14/2013,08:30:06,63.78,430.3,37.17792,16.91,1.083
10/14/2013,09:00:06,60.86,520.4,44.96256,18.09,0.951
10/14/2013,09:30:06,58.85,604.9,52.26336,19.4,0.587
10/14/2013,10:00:06,56.49,669.5,57.8448,20.28,0.893
10/14/2013,10:30:06,54.97,727,62.8128,21.04,1.185
10/14/2013,11:00:06,53.75,769,66.4416,21.5,1.253
10/14/2013,11:30:06,50.2,794,68.6016,22.17,1.508
10/14/2013,12:00:06,46.52,796,68.7744,23.13,1.399
10/14/2013,12:30:06,42.51,792,68.4288,23.82,1.257
10/14/2013,13:00:07,38.56,774,66.8736,24.74,1.555
10/14/2013,13:30:07,34.94,736,63.5904,25.48,1.667
10/14/2013,14:00:07,32.78,685.9,59.26176,26.14,1.687
10/14/2013,14:30:07,31.64,626,54.0864,26.69,1.657
10/14/2013,15:00:07,30.19,539.7,46.63008,27.14,1.149
10/14/2013,15:30:07,30.3,451.9,39.04416,27.47,1.298
10/14/2013,16:00:07,29.46,347.7,30.04128,27.66,1.174
10/14/2013,16:30:07,28.03,219,18.9216,27.69,1.37
10/14/2013,17:00:07,31.79,106.9,9.23616,27.6,1.276
10/14/2013,17:30:07,61.4,37.65,3.25296,27.12,0.777
10/14/2013,18:00:07,73.5,5.059,0.4370976,22.18,0.512
10/14/2013,18:30:07,78.5,3.289,0.2841696,19.4,0.525
10/14/2013,19:00:07,78.9,3.281,0.2834784,17.82,0.553
10/14/2013,19:30:07,73.6,3.278,0.2832192,16.86,0.59
10/14/2013,20:00:07,78.1,3.289,0.2841696,16.87,0.651
10/14/2013,20:30:07,81.8,3.299,0.2850336,16.05,0.689
10/14/2013,21:00:07,84.2,3.297,0.2848608,15.23,0.651
10/14/2013,21:30:07,85.2,3.287,0.2839968,14.72,0.611
10/14/2013,22:00:07,85.1,3.294,0.2846016,14.61,0.513
10/14/2013,22:30:07,87,3.292,0.2844288,14.23,0.623
10/14/2013,23:00:07,88,3.3,0.28512,13.46,0.553
10/14/2013,23:30:07,88.3,3.3,0.28512,13.26,0.416
10/15/2013,00:00:07,88.5,3.298,0.2849472,13.42,0.265
10/15/2013,00:30:07,89.3,3.293,0.2845152,12.77,0.611
10/15/2013,01:00:07,89.6,3.301,0.2852064,12.51,0.639
10/15/2013,01:30:07,89.8,3.302,0.2852928,12.29,0.66
10/15/2013,02:00:07,89.9,3.303,0.2853792,12.2,0.476
10/15/2013,02:30:07,90.1,3.299,0.2850336,11.79,0.421
10/15/2013,03:00:07,90.4,3.297,0.2848608,11.65,0.385
10/15/2013,03:30:07,90.7,3.295,0.284688,11.37,0.696
10/15/2013,04:00:07,90.6,3.29,0.284256,11.55,0.325
10/15/2013,04:30:07,90.8,3.29,0.284256,11.12,0.487
10/15/2013,05:00:07,91.1,3.294,0.2846016,10.64,0.485
10/15/2013,05:30:07,91.2,3.29,0.284256,10.42,0.386
10/15/2013,06:00:07,91.6,3.703,0.3199392,10.28,0.427
10/15/2013,06:30:07,91.9,19.83,1.713312,10.2,0.523
10/15/2013,07:00:07,92.3,101.3,8.75232,10.26,0.388
10/15/2013,07:30:07,91.3,198.5,17.1504,11.29,0.527
10/15/2013,08:00:07,81.3,304.5,26.3088,14.25,0.192
10/15/2013,08:30:07,73.8,418.4,36.14976,16.9,0.501
10/15/2013,09:00:07,68.4,508.7,43.95168,18.16,0.637
10/15/2013,09:30:07,62.53,589.2,50.90688,19.49,0.706
10/15/2013,10:00:07,55.39,662.2,57.21408,20.75,0.782
10/15/2013,10:30:07,50.39,718,62.0352,22.09,0.801
10/15/2013,11:00:07,44.41,759,65.5776,23.66,0.786
10/15/2013,11:30:07,38.9,785,67.824,24.74,1.292
10/15/2013,12:00:07,34.94,789,68.1696,25.93,1.569
10/15/2013,12:30:07,33.12,775,66.96,27.14,1.58
10/15/2013,13:00:07,31.93,756,65.3184,27.62,1.672
10/15/2013,13:30:07,31.75,721,62.2944,28.1,1.82
10/15/2013,14:00:07,30.6,669.3,57.82752,28.46,1.717
10/15/2013,14:30:07,29.57,600.1,51.84864,28.99,1.414
10/15/2013,15:00:07,28.47,525.5,45.4032,29.23,1.63
10/15/2013,15:30:07,28.71,434.6,37.54944,29.45,1.527
10/15/2013,16:00:07,27.84,336.5,29.0736,29.67,1.115
10/15/2013,16:30:07,32.72,230.2,19.88928,29.95,0.803
10/15/2013,17:00:07,53.56,123.5,10.6704,30.46,0.316
10/15/2013,17:30:07,65.94,35.33,3.052512,26.56,0.355
10/15/2013,18:00:07,75.6,5.48,0.473472,22.99,0.527
10/15/2013,18:30:07,79.8,3.297,0.2848608,20.3,0.542
10/15/2013,19:00:07,81.6,3.301,0.2852064,18.86,0.648
10/15/2013,19:30:07,82.3,3.294,0.2846016,17.88,0.608
10/15/2013,20:00:07,82.3,3.298,0.2849472,17.17,0.694
10/15/2013,20:30:07,81.3,3.302,0.2852928,16.67,0.798
10/15/2013,21:00:07,79.6,3.293,0.2845152,16.22,0.783
10/15/2013,21:30:07,80.4,3.292,0.2844288,16.03,0.912
10/15/2013,22:00:07,81.6,3.301,0.2852064,15.49,0.671
10/15/2013,22:30:07,82.7,3.294,0.2846016,15.1,0.374
10/15/2013,23:00:07,84.5,3.3,0.28512,14.7,0.518
10/15/2013,23:30:07,85.9,3.3,0.28512,14.13,0.566
10/16/2013,00:00:07,86.1,3.298,0.2849472,13.7,0.421
10/16/2013,00:30:07,86.9,3.296,0.2847744,13.3,0.546
10/16/2013,01:00:07,86.9,3.297,0.2848608,12.95,0.604
10/16/2013,01:30:07,86.8,3.297,0.2848608,12.69,0.873
10/16/2013,02:00:07,86.9,3.291,0.2843424,12.55,0.593
10/16/2013,02:30:07,87.6,3.293,0.2845152,12.36,0.46
10/16/2013,03:00:07,88.4,3.295,0.284688,11.86,0.615
10/16/2013,03:30:07,89.1,3.301,0.2852064,11.59,0.569
10/16/2013,04:00:07,89.3,3.299,0.2850336,11.36,0.675
10/16/2013,04:30:07,89.4,3.301,0.2852064,11.22,0.51
10/16/2013,05:00:07,89.7,3.29,0.284256,11.07,0.531
10/16/2013,05:30:07,89.7,3.294,0.2846016,10.86,0.748
10/16/2013,06:00:07,89.8,3.637,0.3142368,10.75,0.665
10/16/2013,06:30:07,90.1,18.54,1.601856,10.61,0.642
10/16/2013,07:00:07,90.2,99.8,8.62272,10.52,0.654
10/16/2013,07:30:07,87.6,199.8,17.26272,11.56,0.319
10/16/2013,08:00:07,68.36,317.2,27.40608,14.23,0.314
10/16/2013,08:30:07,61.11,421.6,36.42624,18.06,0.43
10/16/2013,09:00:07,57.27,515.9,44.57376,19.3,0.793
10/16/2013,09:30:07,51.75,600.2,51.85728,20.54,0.734
10/16/2013,10:00:07,49,669.5,57.8448,21.96,0.761
10/16/2013,10:30:07,42.59,723,62.4672,23.46,0.585
10/16/2013,11:00:07,37,765,66.096,24.99,0.891
10/16/2013,11:30:07,34.26,789,68.1696,26.01,1.066
10/16/2013,12:00:07,31.23,797,68.8608,27.15,1.356
10/16/2013,12:30:07,29.29,790,68.256,28.14,1.411
10/16/2013,13:00:07,27.76,767,66.2688,28.99,1.678
10/16/2013,13:30:07,25.8,727,62.8128,29.67,1.702
10/16/2013,14:00:07,24.63,673.3,58.17312,30.21,1.51
10/16/2013,14:30:07,23.52,607.3,52.47072,30.8,1.199
10/16/2013,15:00:07,22.95,527.2,45.55008,31.42,0.979
10/16/2013,15:30:07,23.64,434,37.4976,31.4,0.941
10/16/2013,16:00:07,25.5,331.5,28.6416,31.85,0.656
10/16/2013,16:30:07,33.99,227,19.6128,31.67,0.602
10/16/2013,17:00:07,54.48,122,10.5408,30.65,0.568
10/16/2013,17:30:07,61.41,29.53,2.551392,26.84,0.508
10/16/2013,18:00:07,68.31,4.309,0.3722976,23.37,0.409
10/16/2013,18:30:07,65.84,3.282,0.2835648,20.76,0.608
10/16/2013,19:00:07,72.6,3.294,0.2846016,19.96,0.581
10/16/2013,19:30:07,74.5,3.292,0.2844288,18.96,0.779
10/16/2013,20:00:07,80.4,3.3,0.28512,18.07,0.711
10/16/2013,20:30:07,80.6,3.288,0.2840832,16.95,0.832
10/16/2013,21:00:07,81,3.293,0.2845152,16.49,0.61
10/16/2013,21:30:07,78.2,3.294,0.2846016,16.04,0.538
10/16/2013,22:00:07,81.9,3.294,0.2846016,16.07,0.675
10/16/2013,22:30:07,84.3,3.3,0.28512,15.08,0.654
10/16/2013,23:00:07,85.2,3.3,0.28512,14.49,0.675
10/16/2013,23:30:07,85.4,3.292,0.2844288,14.23,0.67
10/17/2013,00:00:07,85.4,3.302,0.2852928,14.27,0.571
10/17/2013,00:30:07,85.2,3.3,0.28512,14.27,0.459
10/17/2013,01:00:07,85.7,3.3,0.28512,14.24,0.455
10/17/2013,01:30:07,86.2,3.296,0.2847744,13.87,0.763
10/17/2013,02:00:07,86.6,3.295,0.284688,13.7,0.552
10/17/2013,02:30:07,87,3.298,0.2849472,13.38,0.675
10/17/2013,03:00:07,86.6,3.297,0.2848608,13.05,0.595
10/17/2013,03:30:07,87,3.295,0.284688,12.93,0.419
10/17/2013,04:00:07,86.1,3.295,0.284688,12.48,0.752
10/17/2013,04:30:07,85.7,3.293,0.2845152,12.47,0.588
10/17/2013,05:00:07,85.5,3.295,0.284688,12.45,0.64
10/17/2013,05:30:07,86.6,3.299,0.2850336,12.46,0.566
10/17/2013,06:00:07,87,3.609,0.3118176,12.25,0.565
10/17/2013,06:30:07,87.9,19.13,1.652832,12.13,0.533
10/17/2013,07:00:07,87.8,87.4,7.55136,12.04,0.726
10/17/2013,07:30:07,83.3,226.6,19.57824,13.05,0.343
10/17/2013,08:00:07,71.1,332.4,28.71936,15.66,0.522
10/17/2013,08:30:07,46.46,434.7,37.55808,19.82,0.331
10/17/2013,09:00:07,43.18,526.1,45.45504,24.78,0.23
10/17/2013,09:30:07,39.72,606.2,52.37568,25.18,0.852
10/17/2013,10:00:07,34.65,676.8,58.47552,25.97,1.072
10/17/2013,10:30:07,31.89,727,62.8128,26.87,1.243
10/17/2013,11:00:07,28.73,763,65.9232,27.95,1.099
10/17/2013,11:30:07,26.36,784,67.7376,28.84,1.177
10/17/2013,12:00:07,24.64,790,68.256,29.77,1.178
10/17/2013,12:30:07,23.72,780,67.392,30.66,0.973
10/17/2013,13:00:07,21.98,755,65.232,30.98,1.736
10/17/2013,13:30:07,20.62,721,62.2944,31.35,1.703
10/17/2013,14:00:07,19.02,481,41.5584,31.93,1.517
10/17/2013,14:30:07,18.7,433.3,37.43712,32.37,1.268
10/17/2013,15:00:07,20.93,191.5,16.5456,32.07,1.089
10/17/2013,15:30:07,24.79,241.6,20.87424,31.64,1.023
10/17/2013,16:00:07,38.26,67.57,5.838048,30.75,0.96
10/17/2013,16:30:07,31.69,43.41,3.750624,28.79,0.941
10/17/2013,17:00:07,21.26,104.3,9.01152,28.03,2.265
10/17/2013,17:30:07,25.33,30.2,2.60928,29.02,2.259
10/17/2013,18:00:07,41.03,4.364,0.3770496,28.17,0.838
10/17/2013,18:30:07,52.98,3.3,0.28512,26.12,1.297
10/17/2013,19:00:07,57.21,3.3,0.28512,23.63,1.007
10/17/2013,19:30:07,59.09,3.301,0.2852064,22.61,0.894
10/17/2013,20:00:07,62.76,3.301,0.2852064,21.99,0.838
10/17/2013,20:30:07,66.98,3.296,0.2847744,21.21,0.752
10/17/2013,21:00:07,76.4,3.285,0.283824,20.24,0.34
10/17/2013,21:30:07,78.4,3.3,0.28512,18.29,0.278
10/17/2013,22:00:07,79.3,3.3,0.28512,17.95,0.265
10/17/2013,22:30:07,81.1,3.299,0.2850336,17.49,0.282
10/17/2013,23:00:07,78.2,3.303,0.2853792,16.81,0.371
10/17/2013,23:30:07,80.4,3.299,0.2850336,17,0.365
10/18/2013,00:00:07,83.1,3.3,0.28512,16.35,0.327
10/18/2013,00:30:07,83.8,3.303,0.2853792,15.63,0.337
10/18/2013,01:00:07,85.2,3.298,0.2849472,15.64,0.528
10/18/2013,01:30:07,85,3.302,0.2852928,15.74,0.694
10/18/2013,02:00:07,85.6,3.3,0.28512,15.91,0.497
10/18/2013,02:30:07,86.8,3.304,0.2854656,15.57,0.365
10/18/2013,03:00:07,88.9,3.302,0.2852928,14.98,0.286
10/18/2013,03:30:07,91.5,3.304,0.2854656,14.28,0.445
10/18/2013,04:00:07,93.1,3.302,0.2852928,14.18,0.67
10/18/2013,04:30:07,93.5,3.304,0.2854656,15.18,0.675
10/18/2013,05:00:07,94,3.303,0.2853792,15.4,0.727
10/18/2013,05:30:07,94.2,3.303,0.2853792,15.59,0.468
10/18/2013,06:00:07,94.3,3.301,0.2852064,15.77,0.87
10/18/2013,06:30:07,94.4,5.56,0.480384,15.7,1.052
10/18/2013,07:00:07,94.4,14.53,1.255392,15.68,0.783
10/18/2013,07:30:07,94.5,39.67,3.427488,15.64,0.92
10/18/2013,08:00:07,94.3,83.5,7.2144,15.66,0.868
10/18/2013,08:30:07,93.2,122.3,10.56672,15.97,0.821
10/18/2013,09:00:07,91,143.3,12.38112,16.26,0.673
10/18/2013,09:30:07,84,203,17.5392,16.56,0.573
10/18/2013,10:00:07,77.7,260.2,22.48128,17.38,0.884
10/18/2013,10:30:07,74.1,416,35.9424,18.12,0.757
10/18/2013,11:00:07,68.41,677.3,58.51872,18.65,0.746
10/18/2013,11:30:07,64.57,717,61.9488,19.87,1.009
10/18/2013,12:00:07,62.56,769,66.4416,20.81,0.913
10/18/2013,12:30:07,59.18,770,66.528,21.57,1.209
10/18/2013,13:00:07,54.11,745,64.368,22.19,1.187
10/18/2013,13:30:07,50.42,690.1,59.62464,23.18,1.069
10/18/2013,14:00:07,46.88,653.2,56.43648,24.15,0.979
10/18/2013,14:30:07,43.46,589.5,50.9328,24.96,1.05
10/18/2013,15:00:07,40.49,498.7,43.08768,25.32,1.623
10/18/2013,15:30:07,39.04,391,33.7824,25.66,1.584
10/18/2013,16:00:07,38.87,406.3,35.10432,25.66,1.599
10/18/2013,16:30:07,39.03,238.3,20.58912,25.52,1.73
10/18/2013,17:00:08,40.74,125.7,10.86048,25.32,1.536
10/18/2013,17:30:08,66.83,22.78,1.968192,24.87,0.663
10/18/2013,18:00:08,78.4,3.843,0.3320352,21.32,0.535
10/18/2013,18:30:08,80.7,3.295,0.284688,18.49,0.424
10/18/2013,19:00:08,81.4,3.296,0.2847744,17.24,0.565
10/18/2013,19:30:08,83,3.293,0.2845152,16.56,0.488
10/18/2013,20:00:08,82.5,3.301,0.2852064,16.12,0.795
10/18/2013,20:30:08,73.7,3.303,0.2853792,15.96,0.343
10/18/2013,21:00:08,76.7,3.295,0.284688,17.07,0.683
10/18/2013,21:30:08,74.5,3.301,0.2852064,16.69,0.596
10/18/2013,22:00:08,73.6,3.297,0.2848608,17.46,0.66
10/18/2013,22:30:08,72.8,3.298,0.2849472,17.47,0.525
10/18/2013,23:00:08,75.7,3.299,0.2850336,17.59,0.81
10/18/2013,23:30:08,77.3,3.296,0.2847744,16.82,0.485
10/19/2013,00:00:08,83.2,3.301,0.2852064,16.23,0.389
10/19/2013,00:30:08,86.4,3.294,0.2846016,14.73,0.339
10/19/2013,01:00:08,87.7,3.293,0.2845152,13.87,0.381
10/19/2013,01:30:08,88.6,3.298,0.2849472,13.15,0.449
10/19/2013,02:00:08,89.2,3.304,0.2854656,12.65,0.471
10/19/2013,02:30:08,89.7,3.297,0.2848608,12.12,0.569
10/19/2013,03:00:08,90,3.297,0.2848608,11.89,0.432
10/19/2013,03:30:08,90.3,3.295,0.284688,11.79,0.501
10/19/2013,04:00:08,89.9,3.304,0.2854656,11.94,0.394
10/19/2013,04:30:08,88.9,3.303,0.2853792,12.26,0.447
10/19/2013,05:00:08,87.5,3.299,0.2850336,12.28,0.356
10/19/2013,05:30:08,86.9,3.301,0.2852064,12.81,0.261
10/19/2013,06:00:08,87.3,3.424,0.2958336,13.62,0.464
10/19/2013,06:30:08,88.3,8.92,0.770688,13.2,0.515
10/19/2013,07:00:08,89.1,64.24,5.550336,13.24,0.13
10/19/2013,07:30:08,88.7,72.6,6.27264,13.47,0.259
10/19/2013,08:00:08,82.9,285.3,24.64992,14.47,0.468
10/19/2013,08:30:08,64.78,407.5,35.208,16.88,0.61
10/19/2013,09:00:08,60.1,496.6,42.90624,19.45,0.962
10/19/2013,09:30:08,56.09,581.1,50.20704,21.03,1.215
10/19/2013,10:00:08,48.96,652.7,56.39328,21.97,1.156
10/19/2013,10:30:08,43.42,711,61.4304,23.12,0.91
10/19/2013,11:00:08,39.76,749,64.7136,24.02,0.99
10/19/2013,11:30:08,38.18,777,67.1328,24.56,1.271
10/19/2013,12:00:08,35.87,779,67.3056,25.07,1.45
10/19/2013,12:30:08,34.02,772,66.7008,25.88,1.369
10/19/2013,13:00:08,32.64,746,64.4544,26.48,1.479
10/19/2013,13:30:08,29.44,713,61.6032,26.94,1.631
10/19/2013,14:00:08,29.63,657.7,56.82528,27.27,2.268
10/19/2013,14:30:08,28.61,589.8,50.95872,27.24,1.995
10/19/2013,15:00:08,28.59,493.1,42.60384,27.44,1.9
10/19/2013,15:30:08,29.42,410.9,35.50176,27.5,1.871
10/19/2013,16:00:08,30.16,316.6,27.35424,27.56,1.61
10/19/2013,16:30:08,30.81,280.9,24.26976,27.42,1.861
10/19/2013,17:00:08,33.6,105,9.072,27.11,2.014
10/19/2013,17:30:08,36.93,30.37,2.623968,26.08,1.813
10/19/2013,18:00:08,42.47,3.642,0.3146688,25.31,1.465
10/19/2013,18:30:08,49,3.3,0.28512,24.29,1.314
10/19/2013,19:00:08,54.75,3.301,0.2852064,22.81,0.605
10/19/2013,19:30:08,63.45,3.299,0.2850336,21.31,0.4
10/19/2013,20:00:08,74.2,3.298,0.2849472,19.55,0.487
10/19/2013,20:30:08,77,3.3,0.28512,17.5,0.356
10/19/2013,21:00:08,76.3,3.302,0.2852928,17.29,0.445
10/19/2013,21:30:08,80.1,3.297,0.2848608,17.84,0.478
10/19/2013,22:00:08,80.7,3.301,0.2852064,17.08,0.429
10/19/2013,22:30:08,84.1,3.301,0.2852064,16.93,0.354
10/19/2013,23:00:08,86.2,3.303,0.2853792,15.79,0.308
10/19/2013,23:30:08,87.2,3.3,0.28512,14.99,0.352
10/20/2013,00:00:08,87.9,3.298,0.2849472,14.94,0.285
10/20/2013,00:30:08,88.5,3.304,0.2854656,14.31,0.297
10/20/2013,01:00:08,88.9,3.304,0.2854656,13.91,0.385
10/20/2013,01:30:08,89.5,3.304,0.2854656,13.36,0.425
10/20/2013,02:00:08,89.8,3.302,0.2852928,13.01,0.432
10/20/2013,02:30:08,90.3,3.302,0.2852928,12.56,0.521
10/20/2013,03:00:08,90.5,3.304,0.2854656,12.22,0.574
10/20/2013,03:30:08,90.8,3.299,0.2850336,12.01,0.535
10/20/2013,04:00:08,91.1,3.303,0.2853792,11.57,0.576
10/20/2013,04:30:08,91.2,3.303,0.2853792,11.6,0.539
10/20/2013,05:00:08,91.2,3.294,0.2846016,11.44,0.458
10/20/2013,05:30:08,91.4,3.294,0.2846016,11.29,0.474
10/20/2013,06:00:08,91.5,3.472,0.2999808,11.26,0.439
10/20/2013,06:30:08,91.6,16.35,1.41264,10.94,0.381
10/20/2013,07:00:08,91.9,100.7,8.70048,10.71,0.543
10/20/2013,07:30:08,90.4,201.9,17.44416,11.52,0.361
10/20/2013,08:00:08,79.6,301.6,26.05824,14.53,0.185
10/20/2013,08:30:08,71.1,414.2,35.78688,17.68,0.376
10/20/2013,09:00:08,67.87,512.3,44.26272,19.64,0.431
10/20/2013,09:30:08,63.27,594.5,51.3648,20.23,0.896
10/20/2013,10:00:08,58.8,661.6,57.16224,21.29,0.709
10/20/2013,10:30:08,55.07,710,61.344,22.34,0.735
10/20/2013,11:00:08,50.18,726,62.7264,22.94,0.942
10/20/2013,11:30:08,47.23,791,68.3424,23.83,1.18
10/20/2013,12:00:08,37.69,758,65.4912,24.85,1.029
10/20/2013,12:30:08,33.22,782,67.5648,25.49,1.239
10/20/2013,13:00:08,31.63,763,65.9232,26.26,1.014
10/20/2013,13:30:08,30.36,727,62.8128,26.53,1.258
10/20/2013,14:00:08,29.77,671.7,58.03488,27.01,1.077
10/20/2013,14:30:08,29.52,597.1,51.58944,26.97,1.394
10/20/2013,15:00:08,29.53,479,41.3856,27.22,1.552
10/20/2013,15:30:08,29.53,343.3,29.66112,27.25,1.113
10/20/2013,16:00:08,30.81,237.5,20.52,27.16,1.533
10/20/2013,16:30:08,31.86,208.2,17.98848,26.73,1.444
10/20/2013,17:00:08,33.82,89.4,7.72416,26.55,1.518
10/20/2013,17:30:08,39.61,20.34,1.757376,25.92,1.548
10/20/2013,18:00:08,66.2,3.787,0.3271968,24.64,0.703
10/20/2013,18:30:08,71.3,3.295,0.284688,19.97,0.52
10/20/2013,19:00:08,63.76,3.301,0.2852064,18.14,0.53
10/20/2013,19:30:08,62.32,3.302,0.2852928,18.84,0.625
10/20/2013,20:00:08,63.07,3.3,0.28512,19.24,0.656
10/20/2013,20:30:08,64.21,3.3,0.28512,19.24,0.979
10/20/2013,21:00:08,65.36,3.302,0.2852928,19.58,1.221
10/20/2013,21:30:08,67.62,3.3,0.28512,19.54,1.162
10/20/2013,22:00:08,68.69,3.302,0.2852928,19.22,1.185
10/20/2013,22:30:08,68.91,3.302,0.2852928,18.88,0.983
10/20/2013,23:00:08,70.8,3.302,0.2852928,18.66,1.158
10/20/2013,23:30:08,73.9,3.301,0.2852064,18.48,0.817
10/21/2013,00:00:08,81.2,3.299,0.2850336,17.64,0.353
10/21/2013,00:30:08,85.3,3.303,0.2853792,15.58,0.268
10/21/2013,01:00:08,87.4,3.296,0.2847744,14.18,0.408
10/21/2013,01:30:08,88.3,3.294,0.2846016,13.34,0.491
10/21/2013,02:00:08,89,3.295,0.284688,12.78,0.331
10/21/2013,02:30:08,89.5,3.293,0.2845152,12.32,0.455
10/21/2013,03:00:08,89.9,3.297,0.2848608,11.8,0.546
10/21/2013,03:30:08,90.1,3.297,0.2848608,11.69,0.387
10/21/2013,04:00:08,90.1,3.294,0.2846016,11.58,0.343
10/21/2013,04:30:08,90.2,3.294,0.2846016,11.23,0.566
10/21/2013,05:00:08,89.7,3.296,0.2847744,11.23,0.492
10/21/2013,05:30:08,89.7,3.301,0.2852064,11.45,0.381
10/21/2013,06:00:08,90.3,3.441,0.2973024,10.74,0.444
10/21/2013,06:30:08,90.3,15.15,1.30896,10.74,0.183
10/21/2013,07:00:08,90.8,99.7,8.61408,10.26,0.518
10/21/2013,07:30:08,81.5,199.4,17.22816,11.45,0.413
10/21/2013,08:00:08,69.78,313,27.0432,14.81,0.618
10/21/2013,08:30:08,61.56,415.9,35.93376,17.77,0.482
10/21/2013,09:00:08,61.54,510.8,44.13312,19.82,0.345
10/21/2013,09:30:08,58.18,591.6,51.11424,20.49,0.734
10/21/2013,10:00:08,53.88,661.4,57.14496,21.29,0.633
10/21/2013,10:30:08,49.95,715,61.776,22.34,0.595
10/21/2013,11:00:08,48.1,758,65.4912,23.45,0.792
10/21/2013,11:30:08,43.58,784,67.7376,24.04,0.967
10/21/2013,12:00:08,39.38,792,68.4288,25.06,1.171
10/21/2013,12:30:08,35.29,784,67.7376,25.95,0.988
10/21/2013,13:00:08,32.25,758,65.4912,26.72,1.129
10/21/2013,13:30:08,34.41,718,62.0352,27.57,1.64
10/21/2013,14:00:08,33.82,666.4,57.57696,27.33,1.966
10/21/2013,14:30:08,33.23,596.7,51.55488,27.32,1.951
10/21/2013,15:00:08,33.18,515.9,44.57376,27.46,2.097
10/21/2013,15:30:08,32.85,423.7,36.60768,27.24,1.983
10/21/2013,16:00:08,32.87,319.9,27.63936,27.29,1.499
10/21/2013,16:30:08,32.59,215.2,18.59328,27.13,1.545
10/21/2013,17:00:08,35.34,105.4,9.10656,27.12,1.222
10/21/2013,17:30:08,42.14,15.97,1.379808,26.33,0.807
10/21/2013,18:00:08,45.93,3.593,0.3104352,24.51,0.848
10/21/2013,18:30:08,50.38,3.3,0.28512,23.05,1.573
10/21/2013,19:00:08,55.26,3.301,0.2852064,21.23,1.04
10/21/2013,19:30:08,59.03,3.298,0.2849472,19.59,0.589
10/21/2013,20:00:08,68.38,3.298,0.2849472,18.41,0.423
10/21/2013,20:30:08,74.3,3.293,0.2845152,16.66,0.381
10/21/2013,21:00:08,73.3,3.294,0.2846016,15.54,0.29
10/21/2013,21:30:08,77.5,3.292,0.2844288,15.52,0.71
10/21/2013,22:00:08,83.1,3.287,0.2839968,14.47,0.34
10/21/2013,22:30:08,84.9,3.294,0.2846016,13.27,0.328
10/21/2013,23:00:08,86.5,3.287,0.2839968,12.68,0.386
10/21/2013,23:30:08,87,3.291,0.2843424,12,0.574
10/22/2013,00:00:08,87.4,3.299,0.2850336,11.8,0.315
10/22/2013,00:30:08,88.1,3.286,0.2839104,11.17,0.458
10/22/2013,01:00:08,88.8,3.283,0.2836512,10.7,0.473
10/22/2013,01:30:08,89.2,3.296,0.2847744,10.48,0.426
10/22/2013,02:00:08,89.6,3.288,0.2840832,10.23,0.559
10/22/2013,02:30:08,89.2,3.297,0.2848608,10.31,0.778
10/22/2013,03:00:08,83.1,3.299,0.2850336,11.19,0.873
10/22/2013,03:30:08,77.6,3.294,0.2846016,13.08,0.588
10/22/2013,04:00:08,69.96,3.288,0.2840832,13.77,1.478
10/22/2013,04:30:08,72.7,3.271,0.2826144,15.19,1.024
10/22/2013,05:00:08,75.2,3.266,0.2821824,14.54,0.786
10/22/2013,05:30:08,83.6,3.297,0.2848608,13.89,0.566
10/22/2013,06:00:08,85.9,3.459,0.2988576,12.04,0.587
10/22/2013,06:30:08,85,19.06,1.646784,11.78,0.361
10/22/2013,07:00:08,85.3,101.8,8.79552,12.25,0.373
10/22/2013,07:30:08,79.6,196.1,16.94304,12.84,0.3
10/22/2013,08:00:08,67.48,302.1,26.10144,15.54,0.351
10/22/2013,08:30:08,44.59,369.8,31.95072,18.56,0.275
10/22/2013,09:00:08,43.33,393.7,34.01568,21.72,0.408
10/22/2013,09:30:08,35.88,560.4,48.41856,21.77,0.651
10/22/2013,10:00:08,39.52,498.3,43.05312,22.84,0.759
10/22/2013,10:30:08,33,496.9,42.93216,22.81,0.566
10/22/2013,11:00:08,32.43,614.3,53.07552,23.74,0.721
10/22/2013,11:30:08,31.99,553.4,47.81376,24.02,1.01
10/22/2013,12:00:08,32.83,409.1,35.34624,24.64,0.689
10/22/2013,12:30:08,32.16,508.5,43.9344,24.67,0.91
10/22/2013,13:00:08,30.02,636.1,54.95904,24.7,1.587
10/22/2013,13:30:08,31.57,456.2,39.41568,25.23,1.748
10/22/2013,14:00:08,33.08,558,48.2112,25.16,1.505
10/22/2013,14:30:08,33.73,381.4,32.95296,25.23,1.556
10/22/2013,15:00:08,33.35,237.4,20.51136,25.21,1.289
10/22/2013,15:30:08,33.53,218.5,18.8784,24.8,1.344
10/22/2013,16:00:08,33.15,288.2,24.90048,24.56,1.395
10/22/2013,16:30:08,33.2,183.4,15.84576,24.56,1.199
10/22/2013,17:00:08,48.75,77.2,6.67008,24.6,1.033
10/22/2013,17:30:08,70.7,17.45,1.50768,22.88,0.51
10/22/2013,18:00:08,79.6,3.381,0.2921184,19.61,0.491
10/22/2013,18:30:08,81.1,3.296,0.2847744,17.29,0.406
10/22/2013,19:00:08,82.5,3.291,0.2843424,16.19,0.426
10/22/2013,19:30:08,82.5,3.297,0.2848608,15.32,0.487
