logger,year,doy,hhmm,tension,PARgl_0,PARdif,NET_Sw_0,NET_LW,Temp,HR,R,Pa,incoming PAR,reflected PAR
1,2014,45,900,1,25.13,16.11,8.57,-6.323,13.15,96.6,0,993,1,1
1,2014,45,930,1,72.8,62.2,30.08,-9.16,13.21,95.4,0,993,1,1
1,2014,45,1000,1,105.7,95,43.6,-11.23,13.22,95.1,0,993,1,1
1,2014,45,1030,1,157.4,144.6,63.83,-12.33,13.19,94,0,993,1,1
1,2014,45,1100,1,161.7,149.8,64,-15.79,13.26,92.2,0,993,1,1
1,2014,45,1130,1,264.5,248.6,110.3,-20.03,13.51,90.3,0,993,1,1
1,2014,45,1200,1,396,369.4,167.7,-23.63,13.96,86.7,0,993,1,1
1,2014,45,1230,1,515,492,220.6,-24.39,14.62,80,0,992,1,1
1,2014,45,1300,1,633.1,570.2,263.6,-26.36,14.97,80.8,0,992,1,1
1,2014,45,1330,1,398.2,374.9,162.9,-15.87,14.37,85.9,0.203,992,1,1
1,2014,45,1400,1,496,472.9,206.9,-24.42,14.79,80.8,0,991,1,1
1,2014,45,1430,1,723,667.9,299.6,-37.69,15.14,77.4,0,991,1,1
1,2014,45,1500,1,841,684.8,335.4,-41.44,15.24,75.1,0,990,1,1
1,2014,45,1530,1,722,534.2,276.8,-33.02,15.48,72.6,0,989,1,1
1,2014,45,1600,1,234.2,217.7,92.6,-23.88,14.97,73.6,0,989,1,1
1,2014,45,1630,1,272.6,256.3,110.7,-22.93,14.76,77.3,0,989,1,1
1,2014,45,1700,1,161.2,150.2,62.3,-20.39,14.51,79,0,988,1,1
1,2014,45,1730,1,84.7,74.9,27.74,-13.24,13.25,84.4,0.812,988,1,1
1,2014,45,1800,1,61.08,52.42,20.35,-4.832,9.59,96.7,0.812,989,1,1
1,2014,45,1830,1,40.22,32.17,12.39,-5.089,9.2,98,1.421,989,1,1
1,2014,45,1900,1,17.63,10.57,3.556,-6.086,8.98,98.2,0.406,990,1,1
1,2014,45,1930,1,0,3.786,0,-5.005,8.8,98.6,0.812,990,1,1
1,2014,45,2000,1,0,3.947,0,-6.808,8.65,99.1,0.203,990,1,1
1,2014,45,2030,1,0,3.844,0,-6.423,8.51,99.4,0.812,990,1,1
1,2014,45,2100,1,0,3.988,0,-5.258,8.41,99.5,1.015,990,1,1
1,2014,45,2130,1,0,3.707,0,-3.866,8.59,99.7,1.015,991,1,1
1,2014,45,2200,1,0,3.927,0,-4.398,8.53,99.9,0.609,991,1,1
1,2014,45,2230,1,0,3.822,0,-5.682,8.57,100,0.609,991,1,1
1,2014,45,2300,1,0,3.896,0,-8.09,8.5,100,0.406,990,1,1
1,2014,45,2330,1,0,3.944,0,-5.489,8.45,100,0.203,991,1,1
1,2014,45,0000,1,0,3.742,0,-4.868,8.45,100,0.609,991,1,1
1,2014,46,0030,1,0,3.94,0,-2.449,8.5,100,1.218,991,1,1
1,2014,46,100,1,0,3.849,0,-2.534,8.54,100,2.03,991,1,1
1,2014,46,130,1,0,3.909,0,-5.265,8.27,100,0.406,991,1,1
1,2014,46,200,1,0,3.977,0,-9.19,8.28,100,0.203,991,1,1
1,2014,46,230,1,0,3.746,0,-15.73,8.11,100,0,991,1,1
1,2014,46,300,1,0,3.944,0,-21.41,8.07,99.8,0,991,1,1
1,2014,46,330,1,0,3.918,0,-20.61,8.09,99,0,991,1,1
1,2014,46,400,1,0,3.785,0,-24.68,8.09,98.9,0,991,1,1
1,2014,46,430,1,0,3.905,0,-28.11,8.08,99.4,0,991,1,1
1,2014,46,500,1,0,3.842,0,-35.93,8.01,99.6,0,991,1,1
1,2014,46,530,1,0,3.866,0,-19.37,7.91,99.8,0,991,1,1
1,2014,46,600,1,0,3.951,0,-12.63,7.78,99.8,0,991,1,1
1,2014,46,630,1,0,3.79,0,-15.08,7.58,99.6,0,992,1,1
1,2014,46,700,1,0,3.81,0,-14.96,7.47,98.2,0,992,1,1
1,2014,46,730,1,0,3.977,0,-13.88,7.29,98.4,0,992,1,1
1,2014,46,800,1,0,3.757,0,-19.68,7.12,98.7,0,992,1,1
1,2014,46,830,1,0,8.26,0,-25.17,7.01,98.7,0,993,1,1
1,2014,46,900,1,77.9,67.4,32.23,-27.68,6.953,98.6,0,993,1,1
1,2014,46,930,1,172.9,157,75.1,-33.06,7.2,98.5,0,994,1,1
1,2014,46,1000,1,421.6,248.2,194.1,-42.23,7.76,97.9,0,994,1,1
1,2014,46,1030,1,544.3,374.6,231.8,-41.68,8.6,95.5,0,994,1,1
1,2014,46,1100,1,619,469.1,256.7,-48.51,9.4,90.7,0,994,1,1
1,2014,46,1130,1,970,473.2,391.9,-70.5,10.15,83.9,0,994,1,1
1,2014,46,1200,1,941,430.1,372.7,-74.9,10.45,78.5,0,995,1,1
1,2014,46,1230,1,1025,536.9,408.8,-55.05,10.83,76.7,0,995,1,1
1,2014,46,1300,1,639.2,466.6,259.2,-46.36,10.85,75.2,0,995,1,1
1,2014,46,1330,1,951,398.8,361.6,-74.4,11.21,71.9,0,995,1,1
1,2014,46,1400,1,725,558.3,287.8,-54.27,11.38,66.07,0,995,1,1
1,2014,46,1430,1,714,521.1,279.1,-63,11.3,65.46,0,995,1,1
1,2014,46,1500,1,640.8,529.2,254.4,-52.77,11.45,63.71,0,994,1,1
1,2014,46,1530,1,471.5,392.4,185.9,-40.15,10.92,69.02,0,994,1,1
1,2014,46,1600,1,664.6,513.7,255.6,-63.36,11.48,60.41,0,994,1,1
1,2014,46,1630,1,454.1,414.6,185.3,-59.34,10.87,63.86,0,995,1,1
1,2014,46,1700,1,398,351.1,160.7,-58.97,10.61,66.36,0,995,1,1
1,2014,46,1730,1,303.2,270.8,120.1,-60.25,10.46,66.44,0,995,1,1
1,2014,46,1800,1,198.6,174.9,76.7,-61.82,10.09,65.22,0,995,1,1
1,2014,46,1830,1,91.8,79.2,32.93,-52.12,9.55,69.62,0,996,1,1
1,2014,46,1900,1,35.2,27.54,9.5,-48.76,8.96,72.7,0,996,1,1
1,2014,46,1930,1,0,4.553,0,-50.45,8.6,73.4,0,996,1,1
1,2014,46,2000,1,0,3.82,0,-50.95,8.28,73.9,0,997,1,1
1,2014,46,2030,1,0,3.864,0,-64.92,7.89,75.5,0,997,1,1
1,2014,46,2100,1,0,3.877,0,-72.4,7.49,77.9,0,997,1,1
1,2014,46,2130,1,0,3.851,0,-72.7,7.11,80.3,0,997,1,1
1,2014,46,2200,1,0,3.924,0,-72.7,6.932,81.5,0,998,1,1
1,2014,46,2230,1,0,3.926,0,-74.6,6.712,82.9,0,998,1,1
1,2014,46,2300,1,0,3.776,0,-74.2,6.506,84.7,0,998,1,1
1,2014,46,2330,1,0,3.882,0,-72.9,6.29,86.4,0,998,1,1
1,2014,46,0000,1,0,3.923,0,-73.3,6.216,87.1,0,998,1,1
1,2014,47,0030,1,0,3.91,0,-72.7,5.733,89.4,0,998,1,1
1,2014,47,100,1,0,3.789,0,-72.6,5.551,90.5,0,998,1,1
1,2014,47,130,1,0,3.856,0,-71.5,5.382,90.9,0,998,1,1
1,2014,47,200,1,0,3.828,0,-68.46,4.773,93.1,0,998,1,1
1,2014,47,230,1,0,3.795,0,-61.53,4.78,93.6,0,999,1,1
1,2014,47,300,1,0,3.878,0,-54.23,4.786,94.2,0,999,1,1
1,2014,47,330,1,0,3.815,0,-49.74,3.84,95.9,0,999,1,1
1,2014,47,400,1,0,3.834,0,-43.1,3.638,96.2,0,999,1,1
1,2014,47,430,1,0,3.78,0,-36.71,3.653,96.2,0,998,1,1
1,2014,47,500,1,0,3.856,0,-34.48,3.691,94.9,0,998,1,1
1,2014,47,530,1,0,3.897,0,-32.93,3.813,93.3,0,998,1,1
1,2014,47,600,1,0,3.838,0,-27.69,2.768,96.4,0,998,1,1
1,2014,47,630,1,0,3.806,0,-23.08,3.095,97.9,0,998,1,1
1,2014,47,700,1,0,3.814,0,-20.74,2.971,98.3,0,999,1,1
1,2014,47,730,1,0,3.804,0,-19.04,3.054,98.2,0,998,1,1
1,2014,47,800,1,0,3.804,0,-16.75,3.229,98.3,0,998,1,1
1,2014,47,830,1,22.79,13.61,5.604,-16.2,3.204,98,0,999,1,1
1,2014,47,900,1,122.8,62.28,92.1,-16.43,3.611,96.4,0,999,1,1
1,2014,47,930,1,348,108.7,136,-19.33,4.12,93.9,0,1000,1,1
1,2014,47,1000,1,614.8,142.1,202.1,-41.52,5.157,90.3,0,1000,1,1
1,2014,47,1030,1,788,175.6,284.6,-82.9,6.132,87,0,1000,1,1
1,2014,47,1100,1,951,199.4,360.3,-87.5,7.05,83.3,0,1000,1,1
1,2014,47,1130,1,1085,206.8,420.2,-92.5,7.97,79.6,0,1000,1,1
1,2014,47,1200,1,1228,236,471.5,-94.5,8.97,74.2,0,1000,1,1
1,2014,47,1230,1,1343,246.9,506.1,-96.9,9.62,65.34,0,1000,1,1
1,2014,47,1300,1,1364,246.3,512.9,-96.6,9.8,62.07,0,1000,1,1
1,2014,47,1330,1,1288,293,477.8,-92.9,10.07,58.02,0,1000,1,1
1,2014,47,1400,1,1318,333.7,479.6,-94.3,10.51,57.32,0,999,1,1
1,2014,47,1430,1,1452,340,515.5,-95,10.73,54.93,0,999,1,1
1,2014,47,1500,1,895,378.3,316.8,-81.1,10.42,56.09,0,998,1,1
1,2014,47,1530,1,962,364.2,327.2,-77.7,11.03,55.43,0,998,1,1
1,2014,47,1600,1,1020,308.6,335,-76.7,11.02,55.73,0,998,1,1
1,2014,47,1630,1,637.4,217.2,195,-91.3,10.97,55.37,0,997,1,1
1,2014,47,1700,1,262.2,185.9,85,-76.5,10.39,58.61,0,997,1,1
1,2014,47,1730,1,225.3,165.8,69.17,-70.1,10.24,61.13,0,997,1,1
1,2014,47,1800,1,456.2,192.3,116.4,-63.89,11.35,56.71,0,997,1,1
1,2014,47,1830,1,192.3,113.5,39.73,-83.4,10.93,55.74,0,997,1,1
1,2014,47,1900,1,51.32,40.72,11.46,-74.5,9.79,61.35,0,997,1,1
1,2014,47,1930,1,0,6.336,0,-74.2,9.04,65.94,0,997,1,1
1,2014,47,2000,1,0,3.872,0,-71.1,8.31,69.05,0,997,1,1
1,2014,47,2030,1,0,3.89,0,-73.7,7.68,72.3,0,997,1,1
1,2014,47,2100,1,0,3.946,0,-71.6,6.997,76.6,0,997,1,1
1,2014,47,2130,1,0,3.853,0,-70.1,6.94,77.8,0,997,1,1
1,2014,47,2200,1,0,3.881,0,-71.2,6.738,79.2,0,997,1,1
1,2014,47,2230,1,0,3.876,0,-71.4,6.773,79.7,0,997,1,1
1,2014,47,2300,1,0,3.861,0,-70.2,6.642,80,0,997,1,1
1,2014,47,2330,1,0,3.8,0,-66.48,6.398,80.5,0,997,1,1
1,2014,47,0000,1,0,3.869,0,-64.55,6.428,79.4,0,997,1,1
1,2014,48,0030,1,0,3.88,0,-63.85,5.993,81.7,0,997,1,1
1,2014,48,100,1,0,3.917,0,-65.84,5.94,82.1,0,997,1,1
1,2014,48,130,1,0,3.919,0,-66.35,5.531,84.2,0,997,1,1
1,2014,48,200,1,0,3.854,0,-66.59,4.822,88.7,0,996,1,1
1,2014,48,230,1,0,3.778,0,-67.19,4.508,91,0,996,1,1
1,2014,48,300,1,0,3.865,0,-69.23,4.689,90.4,0,996,1,1
1,2014,48,330,1,0,3.823,0,-69.36,4.719,90,0,995,1,1
1,2014,48,400,1,0,3.864,0,-68.41,4.612,90.4,0,995,1,1
1,2014,48,430,1,0,3.799,0,-66.65,4.318,91.3,0,995,1,1
1,2014,48,500,1,0,3.806,0,-57.18,4.026,91.9,0,994,1,1
1,2014,48,530,1,0,3.845,0,-40.83,4.104,91.8,0,994,1,1
1,2014,48,600,1,0,3.862,0,-40.42,3.369,94,0,993,1,1
1,2014,48,630,1,0,3.801,0,-63.98,3.138,94.2,0,993,1,1
1,2014,48,700,1,0,3.86,0,-66.63,3.093,93.3,0,993,1,1
1,2014,48,730,1,0,3.856,0,-66.78,2.947,93.1,0,992,1,1
1,2014,48,800,1,0,3.786,0,-65.16,2.432,95.2,0,993,1,1
1,2014,48,830,1,0,11.23,0,-64.47,2.443,95.2,0,993,1,1
1,2014,48,900,1,92.4,55.37,36.17,-63.57,2.836,93.4,0,993,1,1
1,2014,48,930,1,345.2,130.2,151.5,-44.24,3.679,91,0,993,1,1
1,2014,48,1000,1,617.6,171.3,242.3,-62.93,5.099,87,0,993,1,1
1,2014,48,1030,1,802,177.8,302.3,-76.4,6.386,83.5,0,992,1,1
1,2014,48,1100,1,995,215.6,370.7,-80.5,7.99,75.3,0,992,1,1
1,2014,48,1130,1,1052,232.9,423.5,-82.8,9.02,71.3,0,992,1,1
1,2014,48,1200,1,1276,383.1,477.2,-75.8,10.07,68.27,0,992,1,1
1,2014,48,1230,1,1144,633.7,474.6,-57.61,10.56,66.94,0,992,1,1
1,2014,48,1300,1,816,716,337.4,-31.29,10.63,65.89,0,992,1,1
1,2014,48,1330,1,584.6,551.4,244.4,-26.86,10.59,66.22,0,992,1,1
1,2014,48,1400,1,677.8,638.6,276.3,-27.47,10.82,66.72,0,991,1,1
1,2014,48,1430,1,1206,657.2,418.3,-40.38,10.64,72.2,0.203,991,1,1
1,2014,48,1500,1,899,590.8,329.2,-58.3,11.07,65.07,0,991,1,1
1,2014,48,1530,1,516.4,452.6,206.8,-28.92,10.92,68.08,0,990,1,1
1,2014,48,1600,1,301.7,286.4,113.1,-11.54,9.87,76.6,0.203,991,1,1
1,2014,48,1630,1,295.6,282,116.8,-5.831,8.7,87.4,0.203,991,1,1
1,2014,48,1700,1,274.7,260.8,109.5,-3.848,8.18,93.1,0.203,991,1,1
1,2014,48,1730,1,213.7,200.1,86.8,-10.05,8.2,91.8,0.203,991,1,1
1,2014,48,1800,1,112.7,103.1,44.43,-12.13,8.27,91.1,0,991,1,1
1,2014,48,1830,1,45.14,36.91,13.43,-7.31,8.36,90.5,0.203,991,1,1
1,2014,48,1900,1,19.27,12.13,3.559,-4.777,8.11,94.7,0.203,991,1,1
1,2014,48,1930,1,0,3.857,0,-5.462,8.04,95.3,0,992,1,1
1,2014,48,2000,1,0,3.936,0,-3.468,7.99,96.4,0.203,992,1,1
1,2014,48,2030,1,0,3.746,0,-4.042,7.99,97.4,0,992,1,1
1,2014,48,2100,1,0,3.975,0,-5.355,7.99,98.2,0,992,1,1
1,2014,48,2130,1,0,3.77,0,-5.482,7.98,98.3,0,993,1,1
1,2014,48,2200,1,0,3.929,0,-6.946,7.95,98.5,0.203,993,1,1
1,2014,48,2230,1,0,3.875,0,-9.26,7.78,98.5,0,993,1,1
1,2014,48,2300,1,0,3.929,0,-13.66,7.65,98.4,0,994,1,1
1,2014,48,2330,1,0,3.862,0,-18.04,7.72,97.5,0,994,1,1
1,2014,48,0000,1,0,3.868,0,-17,7.89,96.4,0,994,1,1
1,2014,49,0030,1,0,3.888,0,-13.43,7.93,98,0,995,1,1
1,2014,49,100,1,0,3.872,0,-9.44,7.81,98.8,0,995,1,1
1,2014,49,130,1,0,3.86,0,-14.34,7.64,99.3,0,995,1,1
1,2014,49,200,1,0,3.894,0,-21.86,7.49,99.6,0,995,1,1
1,2014,49,230,1,0,3.859,0,-32.95,7.06,99.7,0,995,1,1
1,2014,49,300,1,0,3.907,0,-25.4,6.593,99.9,0,995,1,1
1,2014,49,330,1,0,3.868,0,-18.76,6.236,100,0,995,1,1
1,2014,49,400,1,0,3.846,0,-17.73,5.638,100,0,995,1,1
1,2014,49,430,1,0,3.906,0,-21.53,6.04,100,0,995,1,1
1,2014,49,500,1,0,3.852,0,-20.33,5.392,100,0,995,1,1
1,2014,49,530,1,0,3.847,0,-19.29,5.209,100,0,995,1,1
1,2014,49,600,1,0,3.828,0,-17.6,5.279,100,0,995,1,1
1,2014,49,630,1,0,3.823,0,-15.99,5.931,100,0,995,1,1
1,2014,49,700,1,0,3.921,0,-16.62,5.801,100,0,995,1,1
1,2014,49,730,1,0,3.834,0,-18,5.448,100,0,995,1,1
1,2014,49,800,1,0,3.815,0,-18.18,5.249,100,0,996,1,1
1,2014,49,830,1,25.11,15.24,6.298,-18.48,5.297,100,0,996,1,1
1,2014,49,900,1,133.6,69.3,68.73,-18.58,5.801,100,0.203,996,1,1
1,2014,49,930,1,353.9,119,150.7,-20.96,6.605,99.9,0,997,1,1
1,2014,49,1000,1,575.2,155.6,234.7,-34.24,7.04,99.4,0,997,1,1
1,2014,49,1030,1,781,192,308,-48.25,7.69,97.1,0,998,1,1
1,2014,49,1100,1,967,232.3,372,-81.7,8.58,92,0,998,1,1
1,2014,49,1130,1,1117,267,441.6,-80.8,9.25,86.5,0,998,1,1
1,2014,49,1200,1,761,506.8,318.4,-34.93,9.63,86.1,0,998,1,1
1,2014,49,1230,1,561.2,411.7,233,-34.81,10.33,80.8,0,998,1,1
1,2014,49,1300,1,1059,497.2,421.3,-48.01,11.15,72.1,0,998,1,1
1,2014,49,1330,1,1141,453.1,449.3,-54.55,11.69,68.52,0,998,1,1
1,2014,49,1400,1,855,399.3,327.3,-58.73,11.85,67.33,0,998,1,1
1,2014,49,1430,1,1037,397.8,380.8,-74,12.2,63.73,0,998,1,1
1,2014,49,1500,1,911,472.7,347.1,-57.47,12.47,64.9,0,998,1,1
1,2014,49,1530,1,865,475.2,320.1,-39.33,12.51,65.71,0,998,1,1
1,2014,49,1600,1,886,461.8,322.8,-42.31,12.94,63.08,0,998,1,1
1,2014,49,1630,1,533.8,284,185.2,-49.43,12.68,62.6,0,998,1,1
1,2014,49,1700,1,786,297.3,253.5,-35.1,12.87,63.75,0,998,1,1
1,2014,49,1730,1,318.2,232.2,112.4,-40.19,12.37,64.73,0,998,1,1
1,2014,49,1800,1,419.5,207.7,118.5,-37.82,12.47,65.57,0,998,1,1
1,2014,49,1830,1,259.9,142.6,58.51,-58.06,12.1,67.54,0,999,1,1
1,2014,49,1900,1,59.02,44.25,8.78,-81,11.01,72.1,0,999,1,1
1,2014,49,1930,1,0,7.43,0,-79.2,10.35,74.9,0,999,1,1
1,2014,49,2000,1,0,3.886,0,-76.6,9.85,77.6,0,1000,1,1
1,2014,49,2030,1,0,3.975,0,-76.4,9.33,81.3,0,1000,1,1
1,2014,49,2100,1,0,3.746,0,-75.2,8.94,83.6,0,1001,1,1
1,2014,49,2130,1,0,3.901,0,-74.9,8.43,85.9,0,1001,1,1
1,2014,49,2200,1,0,3.877,0,-71.2,8.06,88.1,0,1002,1,1
1,2014,49,2230,1,0,3.872,0,-71,7.9,89.3,0,1002,1,1
1,2014,49,2300,1,0,3.918,0,-71.4,7.83,90.1,0,1002,1,1
1,2014,49,2330,1,0,3.807,0,-74.2,7.89,91.2,0,1002,1,1
1,2014,49,0000,1,0,3.781,0,-73.9,7.83,91.9,0,1002,1,1
1,2014,50,0030,1,0,3.929,0,-72.7,7.62,92.8,0,1002,1,1
1,2014,50,100,1,0,3.82,0,-67.79,7.32,93.9,0,1002,1,1
1,2014,50,130,1,0,3.946,0,-63.15,7.4,94,0,1002,1,1
1,2014,50,200,1,0,3.774,0,-69.5,7.58,93.4,0,1003,1,1
1,2014,50,230,1,0,3.868,0,-67.28,7.6,93.3,0,1003,1,1
1,2014,50,300,1,0,3.842,0,-62.41,7.29,94.2,0,1003,1,1
1,2014,50,330,1,0,3.905,0,-45.8,7.07,96,0,1003,1,1
1,2014,50,400,1,0,3.824,0,-35.89,7.15,96.2,0,1003,1,1
1,2014,50,430,1,0,3.861,0,-32.05,7.14,96.3,0,1003,1,1
1,2014,50,500,1,0,3.928,0,-26.67,7.21,96.3,0,1003,1,1
1,2014,50,530,1,0,3.828,0,-25.89,7.16,96.8,0,1003,1,1
1,2014,50,600,1,0,3.789,0,-22.5,7.34,96.4,0,1003,1,1
1,2014,50,630,1,0,3.911,0,-23.82,7.71,95.9,0,1003,1,1
1,2014,50,700,1,0,3.881,0,-23.23,7.46,95.3,0,1003,1,1
1,2014,50,730,1,0,3.796,0,-21,6.582,97.1,0,1003,1,1
1,2014,50,800,1,0,3.835,0,-19.93,6.788,98.1,0,1004,1,1
1,2014,50,830,1,25.64,15.75,5.607,-19.02,7.08,98,0,1004,1,1
1,2014,50,900,1,149.6,68.94,81.6,-18.58,6.973,96.7,0,1004,1,1
1,2014,50,930,1,371.3,112.5,136.4,-18.94,8.35,95.5,0,1004,1,1
1,2014,50,1000,1,615.2,141.9,200,-41.06,8.96,92.5,0,1005,1,1
1,2014,50,1030,1,824,170.7,295.1,-78.2,9.74,89,0,1005,1,1
1,2014,50,1100,1,1009,221,376.9,-79.9,10.27,86,0,1005,1,1
1,2014,50,1130,1,1089,247.7,416.3,-82.1,11.01,82.3,0,1005,1,1
1,2014,50,1200,1,1244,260.6,465.4,-84.9,11.7,77.1,0,1005,1,1
1,2014,50,1230,1,1346,325.1,502,-85.4,12.43,73.6,0,1005,1,1
1,2014,50,1300,1,1349,339.3,513,-85.4,12.87,71.2,0,1005,1,1
1,2014,50,1330,1,1244,412.5,462.3,-80.8,13.3,70.2,0,1005,1,1
1,2014,50,1400,1,1497,262.2,530.1,-95.2,13.7,66.25,0,1004,1,1
1,2014,50,1430,1,1442,246.6,498.9,-98.5,14.32,63.53,0,1004,1,1
1,2014,50,1500,1,1364,254.5,458.4,-99.7,14.67,59.28,0,1004,1,1
1,2014,50,1530,1,1348,250.9,423.6,-99.2,15.15,57.96,0,1003,1,1
1,2014,50,1600,1,1194,202.9,368.3,-98.4,15.49,57.04,0,1003,1,1
1,2014,50,1630,1,1059,184.5,304.1,-95.5,15.69,60.08,0,1003,1,1
1,2014,50,1700,1,873,204.3,237.4,-89.7,15.9,65.32,0,1003,1,1
1,2014,50,1730,1,444.9,230.1,126.1,-73.3,15.12,69.44,0,1003,1,1
1,2014,50,1800,1,366.6,188.8,96.2,-69.15,15.01,71.6,0,1003,1,1
1,2014,50,1830,1,202.1,141.4,56.97,-52.56,14.7,74,0,1003,1,1
1,2014,50,1900,1,52.2,37.12,11.11,-26.07,14.22,76.1,0,1004,1,1
1,2014,50,1930,1,0,5.622,0,-24.33,13.84,77.9,0,1004,1,1
1,2014,50,2000,1,0,3.968,0,-52.2,13.08,81.1,0,1004,1,1
1,2014,50,2030,1,0,4.077,0,-66.38,12.1,85.8,0,1004,1,1
1,2014,50,2100,1,0,3.87,0,-68.47,11.33,89.8,0,1005,1,1
1,2014,50,2130,1,0,3.946,0,-65.13,10.79,92.9,0,1005,1,1
1,2014,50,2200,1,0,3.949,0,-22.13,10.47,95,0,1005,1,1
1,2014,50,2230,1,0,3.914,0,-5.323,10.52,95.9,0,1005,1,1
1,2014,50,2300,1,0,3.957,0,-3.508,10.71,96.3,0,1005,1,1
1,2014,50,2330,1,0,4.081,0,-4.171,10.9,96.8,0,1005,1,1
1,2014,50,0000,1,0,3.762,0,-5.482,10.91,97.4,0,1005,1,1
1,2014,51,0030,1,0,3.992,0,-4.103,10.94,97.8,0,1005,1,1
1,2014,51,100,1,0,4.022,0,-2.431,10.99,98,0,1005,1,1
1,2014,51,130,1,0,3.868,0,-1.746,10.99,98.6,0,1005,1,1
1,2014,51,200,1,0,4.038,0,-6.995,10.91,99.2,0,1005,1,1
1,2014,51,230,1,0,3.796,0,-21.17,10.66,99.4,0,1005,1,1
1,2014,51,300,1,0,4.009,0,-10.05,10.48,99.5,0,1005,1,1
1,2014,51,330,1,0,4.018,0,-3.196,10.51,99.5,0,1004,1,1
1,2014,51,400,1,0,3.835,0,-3.082,10.66,99.1,0,1004,1,1
1,2014,51,430,1,0,3.983,0,-1.384,10.75,98.9,0,1004,1,1
1,2014,51,500,1,0,3.947,0,-0.931,10.72,99.3,0.203,1004,1,1
1,2014,51,530,1,0,3.833,0,-1.333,10.61,99.6,0,1004,1,1
1,2014,51,600,1,0,4.025,0,-3.379,10.45,99.7,0.203,1004,1,1
1,2014,51,630,1,0,3.914,0,-5.272,10.32,99.7,0,1004,1,1
1,2014,51,700,1,0,3.986,0,-7.82,10.32,99.5,0,1004,1,1
1,2014,51,730,1,0,3.87,0,-12.03,10.27,99.3,0,1004,1,1
1,2014,51,800,1,0,3.994,0,-12.85,10.08,99.5,0,1004,1,1
1,2014,51,830,1,16.13,7.82,3.563,-9.76,9.91,99.7,0,1004,1,1
1,2014,51,900,1,106.1,93.8,46.7,-20.42,9.9,99.8,0,1004,1,1
1,2014,51,930,1,242.5,208,109,-23.66,10.27,99.4,0,1004,1,1
1,2014,51,1000,1,248.9,235.8,106.1,-15.87,10.77,98.3,0,1004,1,1
1,2014,51,1030,1,263.8,246.6,112.7,-12.88,11.14,95.8,0,1004,1,1
1,2014,51,1100,1,485.9,439.7,203.9,-20.32,11.74,93,0,1004,1,1
1,2014,51,1130,1,673.4,598.3,278.2,-26.32,12.4,89.2,0,1004,1,1
1,2014,51,1200,1,658,624,275.8,-17.05,12.87,85.1,0,1004,1,1
1,2014,51,1230,1,460.6,438.1,188.9,-12.4,12.71,86.3,0,1004,1,1
1,2014,51,1300,1,530.2,491.2,214.3,-2.741,11.77,95,0,1004,1,1
1,2014,51,1330,1,594.8,561.3,249.7,-11.11,11.89,95.8,0.203,1003,1,1
1,2014,51,1400,1,491.9,470,210.5,-10.53,12.5,92,0,1003,1,1
1,2014,51,1430,1,306.8,290.3,122.9,-7.17,12.65,92.5,0,1002,1,1
1,2014,51,1500,1,305.9,291.7,122,-7.4,12.91,92.6,0,1002,1,1
1,2014,51,1530,1,259.3,245.2,100.6,-3.815,12.44,95.4,0,1002,1,1
1,2014,51,1600,1,253.8,240.5,100.6,-1.145,12.28,97.8,0.203,1001,1,1
1,2014,51,1630,1,231.7,219.7,93.9,-1.446,12.26,98.6,0.406,1001,1,1
1,2014,51,1700,1,189.8,178.9,75.4,-1.083,12.25,99,0.203,1001,1,1
1,2014,51,1730,1,159.1,148.3,62.55,-0.984,12.27,99.2,0.812,1001,1,1
1,2014,51,1800,1,75.3,65.81,27.43,-3.351,11.94,99.4,1.015,1001,1,1
1,2014,51,1830,1,96.7,87.6,37.86,-6.869,10.86,96.3,0,1001,1,1
1,2014,51,1900,1,26.17,18.55,7.81,-6.241,10.69,96.3,0,1002,1,1
1,2014,51,1930,1,0,4.205,0,-11.04,10.38,95.4,0,1002,1,1
1,2014,51,2000,1,0,3.977,0,-20.53,10.13,94.5,0,1002,1,1
1,2014,51,2030,1,0,3.853,0,-22.43,10.04,93.1,0,1003,1,1
1,2014,51,2100,1,0,4.027,0,-12.39,9.89,91.6,0,1003,1,1
1,2014,51,2130,1,0,3.805,0,-17.82,9.83,91.8,0,1003,1,1
1,2014,51,2200,1,0,4.025,0,-70.7,9.46,91.8,0,1003,1,1
1,2014,51,2230,1,0,3.773,0,-69.42,8.8,94.3,0,1004,1,1
1,2014,51,2300,1,0,3.879,0,-29.12,8.65,94,0,1004,1,1
1,2014,51,2330,1,0,3.973,0,-25.21,8.68,93.9,0,1004,1,1
1,2014,51,0000,1,0,3.877,0,-36.7,8.51,94.8,0,1004,1,1
1,2014,52,0030,1,0,3.992,0,-19.73,8.6,94.7,0,1004,1,1
1,2014,52,100,1,0,3.798,0,-15.72,8.48,95.3,0,1004,1,1
1,2014,52,130,1,0,4.031,0,-13.29,8.31,96.2,0,1004,1,1
1,2014,52,200,1,0,3.798,0,-12.87,8.19,96.4,0,1004,1,1
1,2014,52,230,1,0,4.029,0,-13.2,8.28,95.8,0,1004,1,1
1,2014,52,300,1,0,3.755,0,-28.1,8.27,93.9,0,1004,1,1
1,2014,52,330,1,0,3.997,0,-45.32,8.04,94.3,0,1004,1,1
1,2014,52,400,1,0,3.764,0,-71,7.73,94.6,0,1004,1,1
1,2014,52,430,1,0,3.896,0,-52.72,7.32,95.2,0,1004,1,1
1,2014,52,500,1,0,3.986,0,-27.49,7.28,95.6,0,1004,1,1
